ticket_id,member_id,contact_date,channel,issue_category,resolution_time_hours,first_contact_resolution,escalated,csat_score,repeat_contact_flag
4471,148120,2024-02-28,Chat,Sync Issues,17.3,1,0,5,0
4472,55930,2024-12-18,Phone,Strap Replacement,16.1,1,0,5,0
4473,165455,2024-04-27,Email,Strap Replacement,10.7,1,0,4,0
4474,160229,2024-05-09,Chat,Battery Drain,42.7,1,1,4,0
4475,81957,2024-05-31,Chat,App Bug,27.3,1,0,4,0
4476,75305,2024-12-28,Chat,App Bug,56.7,0,0,4,1
4477,141922,2024-09-24,Email,Shipping Delay,20.5,1,1,5,0
4478,168378,2024-01-09,Email,Onboarding/Setup,7.8,1,0,5,0
4479,151378,2024-11-16,Phone,Sync Issues,30.3,1,0,5,0
4480,73273,2024-08-20,Chat,Battery Drain,35.9,1,0,5,0
4481,56971,2024-02-06,Chat,App Bug,42.5,1,0,5,0
4482,124170,2024-05-16,Chat,Billing,9.6,1,0,5,0
4483,193207,2024-07-18,Chat,Strap Replacement,15.0,1,1,3,0
4484,43001,2024-12-10,Email,Sync Issues,33.9,1,0,5,0
4485,122973,2024-07-05,Phone,App Bug,65.1,1,0,4,0
4486,36452,2024-03-02,Phone,App Bug,35.2,1,0,5,0
4487,120609,2024-10-11,Email,Billing,18.9,1,0,5,0
4488,102380,2024-03-17,Chat,Battery Drain,58.7,1,0,4,0
4489,46693,2024-06-12,Chat,App Bug,58.6,0,0,5,1
4490,171218,2024-11-28,Email,Shipping Delay,21.4,1,1,4,0
4491,123623,2024-11-12,Chat,Battery Drain,57.4,1,0,3,0
4492,75680,2024-07-03,Chat,Billing,17.5,1,0,4,0
4493,98480,2024-06-26,Phone,Battery Drain,42.5,1,0,5,0
4494,197789,2024-03-03,Chat,Billing,26.4,1,1,2,0
4495,145192,2024-08-01,Phone,Battery Drain,58.4,1,0,5,0
4496,28637,2024-08-25,Phone,Sync Issues,36.5,1,0,5,0
4497,186820,2024-11-24,Phone,App Bug,58.6,1,0,5,0
4498,168454,2024-10-27,Email,Battery Drain,68.6,1,0,5,0
4499,112064,2024-05-21,Chat,Onboarding/Setup,5.0,0,0,5,1
4500,9662,2024-12-31,Email,Billing,16.0,1,0,5,0
4501,37501,2024-06-11,Email,App Bug,32.1,0,0,5,1
4502,16200,2024-09-10,Email,Shipping Delay,24.1,1,0,5,0
4503,48040,2024-12-14,Chat,Sync Issues,30.5,1,0,5,0
4504,10219,2024-01-13,Email,Billing,13.7,0,0,5,1
4505,135541,2024-12-18,Chat,Strap Replacement,4.4,1,0,5,0
4506,79138,2024-09-24,Email,Battery Drain,68.1,1,0,4,0
4507,7847,2024-08-06,Email,Sync Issues,37.9,1,0,4,0
4508,91805,2024-09-24,Chat,Battery Drain,48.1,1,0,3,0
4509,52322,2024-08-27,Chat,App Bug,10.6,1,0,5,0
4510,110325,2024-07-29,Chat,Sync Issues,32.0,0,0,4,1
4511,10987,2024-02-21,Chat,Sync Issues,35.7,1,0,5,0
4512,8392,2024-11-27,Email,App Bug,39.9,0,0,5,1
4513,77992,2024-04-21,Chat,Strap Replacement,7.3,1,0,5,0
4514,162593,2024-05-09,Chat,Battery Drain,40.5,1,0,5,0
4515,118324,2024-01-27,Phone,Billing,17.9,1,0,5,0
4516,85010,2024-05-26,Phone,Billing,20.0,1,0,4,0
4517,38175,2024-02-29,Email,App Bug,36.6,1,1,5,0
4518,185721,2024-07-18,Email,Onboarding/Setup,6.6,1,0,4,0
4519,179553,2024-04-30,Chat,Strap Replacement,12.9,1,0,5,0
4520,196097,2024-02-02,Phone,Billing,12.5,1,0,4,0
4521,79796,2024-01-04,Chat,Strap Replacement,13.9,0,0,5,1
4522,176011,2024-03-17,Chat,App Bug,22.0,1,0,5,0
4523,71680,2024-01-28,Email,Battery Drain,61.4,1,0,4,0
4524,67007,2024-02-24,Phone,Strap Replacement,16.9,1,0,4,0
4525,68420,2024-01-17,Chat,Billing,20.1,1,0,4,0
4526,12882,2024-05-22,Chat,App Bug,48.3,0,0,4,1
4527,86193,2024-02-25,Chat,Battery Drain,47.5,1,0,5,0
4528,24904,2024-09-24,Email,Onboarding/Setup,6.4,1,0,5,0
4529,11917,2024-10-16,Chat,Battery Drain,61.8,1,1,3,0
4530,151094,2024-08-05,Email,Battery Drain,37.0,1,0,5,0
4531,189127,2024-07-02,Phone,Sync Issues,35.0,1,0,5,0
4532,123738,2024-06-23,Chat,Sync Issues,47.0,0,0,4,1
4533,59051,2024-07-21,Phone,Billing,19.1,1,0,4,0
4534,180460,2024-02-13,Chat,Strap Replacement,13.7,0,0,5,1
4535,161370,2024-12-04,Chat,App Bug,59.7,1,1,1,0
4536,73306,2024-03-05,Email,App Bug,38.9,1,1,4,0
4537,1308,2024-08-29,Phone,Battery Drain,62.7,1,0,4,0
4538,92285,2024-04-13,Chat,Sync Issues,36.2,0,0,4,1
4539,60385,2024-02-12,Chat,Battery Drain,31.8,1,0,4,0
4540,29542,2024-05-16,Chat,Sync Issues,44.3,1,1,4,0
4541,112039,2024-11-23,Phone,Sync Issues,50.7,1,0,5,0
4542,191778,2024-04-25,Phone,Onboarding/Setup,3.7,0,0,4,1
4543,61322,2024-07-12,Email,Billing,6.3,1,0,5,0
4544,188800,2024-10-08,Email,Billing,17.0,1,0,5,0
4545,159030,2024-05-25,Email,Sync Issues,53.3,1,0,4,0
4546,164902,2024-02-04,Email,Strap Replacement,12.7,1,0,5,0
4547,15139,2024-08-30,Chat,Strap Replacement,8.0,1,1,4,0
4548,112320,2024-06-15,Email,App Bug,21.0,1,0,5,0
4549,30066,2024-03-21,Email,Battery Drain,48.3,1,0,4,0
4550,16242,2024-12-16,Chat,App Bug,61.7,1,0,5,0
4551,94786,2024-02-07,Phone,Shipping Delay,17.3,1,0,5,0
4552,3702,2024-09-09,Chat,Billing,19.6,1,0,4,0
4553,109324,2024-09-23,Phone,App Bug,1.0,1,0,5,0
4554,3659,2024-02-05,Chat,Battery Drain,39.2,1,0,5,0
4555,119661,2024-11-12,Chat,Billing,12.2,1,0,5,0
4556,22712,2024-06-12,Chat,Onboarding/Setup,11.1,1,0,5,0
4557,22549,2024-02-29,Phone,Strap Replacement,8.0,1,1,4,0
4558,89307,2024-11-02,Chat,Strap Replacement,13.5,1,0,5,0
4559,92405,2024-02-05,Email,Strap Replacement,15.8,1,0,5,0
4560,83809,2024-09-06,Phone,Onboarding/Setup,9.1,1,0,5,0
4561,110754,2024-02-24,Chat,Battery Drain,58.8,0,0,3,1
4562,178879,2024-09-20,Chat,Battery Drain,50.7,1,0,5,0
4563,186209,2024-03-25,Email,Onboarding/Setup,8.1,0,1,5,1
4564,126125,2024-12-12,Chat,Battery Drain,51.1,1,1,4,0
4565,23526,2024-10-19,Chat,Sync Issues,40.4,1,1,4,0
4566,86402,2024-12-29,Chat,Battery Drain,59.8,1,0,5,0
4567,14151,2024-05-31,Chat,Battery Drain,44.5,1,1,4,0
4568,22428,2024-05-22,Phone,App Bug,42.4,0,0,5,1
4569,86398,2024-12-05,Chat,Battery Drain,51.1,1,0,4,0
4570,2570,2024-10-28,Email,Sync Issues,44.9,1,0,5,0
4571,115842,2024-05-03,Phone,Battery Drain,62.3,0,0,3,1
4572,196176,2024-02-03,Email,Billing,17.5,1,0,5,0
4573,2069,2024-07-09,Chat,Sync Issues,38.6,1,0,5,0
4574,91468,2024-05-21,Email,Battery Drain,53.8,1,0,3,0
4575,34509,2024-08-31,Chat,Sync Issues,21.7,0,0,4,1
4576,94517,2024-08-23,Chat,App Bug,52.1,0,0,3,1
4577,113533,2024-09-06,Phone,Billing,12.3,1,0,5,0
4578,193468,2024-05-02,Phone,Shipping Delay,38.7,1,0,4,0
4579,40260,2024-05-26,Chat,Shipping Delay,20.2,1,0,5,0
4580,180146,2024-12-30,Chat,Sync Issues,46.4,1,0,5,0
4581,27928,2024-10-12,Chat,Battery Drain,54.2,1,0,5,0
4582,170232,2024-08-21,Chat,Sync Issues,60.1,1,1,3,0
4583,57400,2024-08-13,Chat,Strap Replacement,12.3,1,0,4,0
4584,14118,2024-11-01,Email,Onboarding/Setup,10.9,1,0,5,0
4585,6016,2024-09-27,Phone,Billing,8.9,0,0,5,1
4586,140511,2024-02-17,Phone,Onboarding/Setup,24.0,1,0,4,0
4587,106209,2024-03-21,Chat,Sync Issues,37.5,1,0,5,0
4588,60714,2024-08-13,Chat,Sync Issues,39.4,1,0,5,0
4589,178311,2024-07-28,Chat,Strap Replacement,7.5,1,0,5,0
4590,75097,2024-08-18,Chat,Sync Issues,39.3,0,0,5,1
4591,133021,2024-04-26,Phone,Sync Issues,56.1,1,0,4,0
4592,67672,2024-04-17,Chat,Strap Replacement,11.6,1,0,5,0
4593,139280,2024-11-17,Chat,Billing,17.6,1,0,5,0
4594,4729,2024-12-17,Chat,Battery Drain,57.2,1,0,5,0
4595,150654,2024-10-26,Chat,App Bug,44.8,0,1,4,1
4596,113494,2024-09-17,Phone,App Bug,40.9,1,1,3,0
4597,164848,2024-05-14,Email,Sync Issues,31.8,0,1,5,1
4598,154657,2024-02-19,Chat,Billing,24.5,1,0,3,0
4599,114973,2024-08-25,Chat,Billing,7.7,1,0,4,0
4600,90405,2024-01-05,Email,Billing,20.9,1,0,5,0
4601,196775,2024-07-01,Chat,Battery Drain,43.2,0,1,3,1
4602,81025,2024-10-19,Chat,Battery Drain,53.0,1,0,3,0
4603,109471,2024-12-03,Email,Shipping Delay,24.2,1,0,4,0
4604,164393,2024-03-12,Email,App Bug,45.3,1,0,5,0
4605,52629,2024-05-09,Phone,Sync Issues,46.3,1,1,5,0
4606,61776,2024-07-14,Email,Battery Drain,54.7,1,0,4,0
4607,97613,2024-02-21,Chat,App Bug,32.1,1,0,5,0
4608,149300,2024-09-21,Email,Sync Issues,22.3,1,0,5,0
4609,39247,2024-02-26,Email,Onboarding/Setup,7.6,1,0,5,0
4610,69429,2024-06-01,Email,App Bug,14.0,1,1,3,0
4611,92808,2024-02-16,Chat,Billing,19.7,1,0,4,0
4612,46302,2024-07-03,Phone,Shipping Delay,18.0,1,0,5,0
4613,142421,2024-03-24,Chat,Sync Issues,49.0,0,0,4,1
4614,115767,2024-02-23,Email,Battery Drain,56.3,0,0,3,1
4615,125725,2024-06-14,Chat,Billing,22.1,1,0,5,0
4616,192197,2024-10-16,Email,Battery Drain,51.2,0,0,5,1
4617,173688,2024-11-30,Email,Shipping Delay,26.2,0,0,5,1
4618,111469,2024-11-01,Phone,Battery Drain,35.1,1,0,5,0
4619,197008,2024-11-01,Chat,Battery Drain,42.6,1,0,5,0
4620,194536,2024-06-08,Chat,App Bug,50.7,1,0,4,0
4621,186119,2024-02-15,Chat,Strap Replacement,11.7,1,0,5,0
4622,98181,2024-05-25,Chat,Strap Replacement,16.5,1,0,5,0
4623,38714,2024-03-31,Chat,Sync Issues,27.0,0,1,5,1
4624,70187,2024-07-24,Chat,Onboarding/Setup,18.3,1,0,5,0
4625,138980,2024-08-07,Chat,Shipping Delay,18.7,1,0,5,0
4626,80589,2024-10-31,Chat,Sync Issues,45.7,1,0,5,0
4627,189844,2024-12-18,Chat,Billing,20.5,1,0,5,0
4628,128362,2024-07-24,Email,Sync Issues,37.9,1,0,4,0
4629,12727,2024-09-16,Chat,Sync Issues,47.1,0,0,5,1
4630,21634,2024-08-13,Email,Sync Issues,37.3,1,0,5,0
4631,53711,2024-02-28,Chat,Onboarding/Setup,9.6,1,0,5,0
4632,10926,2024-06-18,Chat,Sync Issues,34.6,0,1,4,1
4633,121078,2024-11-23,Email,Onboarding/Setup,4.3,1,0,5,0
4634,32571,2024-01-23,Chat,Sync Issues,36.1,1,0,5,0
4635,54407,2024-10-08,Phone,Billing,20.8,1,0,4,0
4636,171810,2024-09-20,Chat,Billing,20.1,0,0,5,1
4637,157194,2024-10-25,Email,App Bug,52.8,1,0,5,0
4638,164481,2024-02-16,Phone,Battery Drain,42.4,1,0,5,0
4639,127310,2024-09-17,Chat,Billing,13.7,1,0,4,0
4640,95999,2024-11-09,Chat,Battery Drain,57.2,1,0,4,0
4641,179899,2024-01-14,Phone,Shipping Delay,17.4,1,0,5,0
4642,108959,2024-01-19,Email,Battery Drain,43.5,1,0,5,0
4643,152358,2024-01-31,Chat,Onboarding/Setup,11.1,1,0,5,0
4644,122244,2024-02-15,Email,Billing,19.7,1,0,5,0
4645,65908,2024-08-07,Chat,Strap Replacement,11.8,1,0,5,0
4646,91046,2024-12-17,Phone,Strap Replacement,13.1,1,0,5,0
4647,43526,2024-01-13,Email,Battery Drain,59.2,0,0,4,1
4648,40496,2024-10-08,Chat,Sync Issues,29.0,1,0,5,0
4649,23136,2024-06-18,Chat,Strap Replacement,8.7,1,0,5,0
4650,150452,2024-02-24,Chat,Sync Issues,34.7,1,0,3,0
4651,167357,2024-07-31,Email,Sync Issues,43.8,1,0,5,0
4652,163656,2024-05-02,Email,App Bug,66.4,1,0,4,0
4653,172998,2024-08-08,Email,Strap Replacement,10.9,1,1,3,0
4654,172755,2024-09-02,Chat,Strap Replacement,9.6,1,0,4,0
4655,35114,2024-09-22,Phone,App Bug,58.6,1,1,3,0
4656,5449,2024-10-02,Chat,Billing,19.0,1,1,4,0
4657,62722,2024-04-10,Chat,Billing,20.4,1,0,5,0
4658,189722,2024-09-22,Phone,Battery Drain,59.8,1,0,4,0
4659,66736,2024-01-12,Email,Shipping Delay,30.2,1,1,4,0
4660,23314,2024-05-25,Chat,Strap Replacement,15.3,1,0,5,0
4661,159397,2024-01-07,Chat,App Bug,49.2,1,0,5,0
4662,141565,2024-11-12,Email,App Bug,55.1,0,1,4,1
4663,180607,2024-11-21,Chat,Sync Issues,29.8,1,0,4,0
4664,194067,2024-07-17,Email,Shipping Delay,33.5,1,1,3,0
4665,81987,2024-01-17,Phone,Battery Drain,41.7,1,1,5,0
4666,174214,2024-08-19,Email,Onboarding/Setup,10.7,1,0,5,0
4667,115586,2024-11-01,Phone,Battery Drain,54.1,1,0,4,0
4668,106386,2024-09-12,Email,Sync Issues,40.6,1,1,5,0
4669,141074,2024-11-12,Chat,Billing,24.1,1,1,4,0
4670,13256,2024-05-06,Email,Battery Drain,44.7,1,1,4,0
4671,128164,2024-05-19,Phone,App Bug,19.5,0,0,5,1
4672,97145,2024-07-27,Email,Battery Drain,50.9,1,1,2,0
4673,179802,2024-06-16,Chat,Onboarding/Setup,9.7,1,1,3,0
4674,73073,2024-05-10,Email,Billing,20.1,1,0,5,0
4675,36603,2024-12-23,Phone,Shipping Delay,15.2,1,0,4,0
4676,31838,2024-01-31,Chat,Strap Replacement,18.0,1,0,3,0
4677,138184,2024-01-28,Chat,Strap Replacement,10.0,1,0,5,0
4678,71625,2024-11-02,Chat,App Bug,45.2,1,1,5,0
4679,142848,2024-07-14,Phone,Sync Issues,40.7,1,0,5,0
4680,25093,2024-08-25,Chat,Battery Drain,45.2,1,0,5,0
4681,510,2024-04-23,Chat,Battery Drain,67.0,1,0,4,0
4682,21879,2024-05-20,Chat,App Bug,45.6,1,0,5,0
4683,4693,2024-08-31,Email,Billing,16.8,1,0,5,0
4684,88670,2024-05-18,Email,Sync Issues,36.8,1,0,5,0
4685,113259,2024-07-26,Chat,Sync Issues,34.1,0,1,4,1
4686,186234,2024-10-16,Phone,App Bug,33.4,1,0,3,0
4687,21250,2024-08-11,Email,Battery Drain,40.7,1,0,3,0
4688,12348,2024-09-13,Chat,App Bug,59.3,1,0,4,0
4689,20511,2024-09-30,Chat,Sync Issues,44.7,1,0,5,0
4690,53289,2024-12-05,Email,Billing,23.4,1,0,5,0
4691,46803,2024-12-30,Chat,Sync Issues,37.9,1,0,5,0
4692,183413,2024-12-08,Chat,Shipping Delay,18.6,1,0,5,0
4693,181723,2024-01-04,Chat,Billing,21.0,1,0,5,0
4694,62011,2024-04-02,Phone,Billing,21.8,1,1,4,0
4695,174455,2024-02-12,Chat,App Bug,57.4,1,1,4,0
4696,127750,2024-04-23,Email,Sync Issues,29.2,0,0,5,1
4697,167495,2024-01-01,Email,Sync Issues,36.1,1,1,3,0
4698,162303,2024-08-13,Email,App Bug,16.7,1,0,5,0
4699,20473,2024-11-30,Chat,Sync Issues,28.0,1,0,5,0
4700,9538,2024-12-08,Email,Onboarding/Setup,10.7,1,0,5,0
4701,113028,2024-04-11,Chat,Sync Issues,23.5,1,0,5,0
4702,41936,2024-03-25,Chat,Strap Replacement,11.1,1,0,5,0
4703,13113,2024-06-29,Chat,Billing,23.5,1,0,4,0
4704,139627,2024-11-30,Chat,Shipping Delay,19.7,1,1,4,0
4705,97296,2024-08-19,Chat,Billing,28.9,1,0,5,0
4706,31352,2024-12-14,Email,Onboarding/Setup,8.4,1,0,4,0
4707,197676,2024-06-13,Email,Sync Issues,49.3,1,0,5,0
4708,70608,2024-02-25,Email,Onboarding/Setup,5.4,1,0,5,0
4709,142512,2024-06-08,Chat,Battery Drain,58.2,1,0,4,0
4710,195134,2024-07-07,Chat,Onboarding/Setup,10.0,1,0,5,0
4711,5126,2024-03-12,Chat,Billing,12.1,0,0,5,1
4712,16247,2024-06-03,Chat,Sync Issues,45.1,1,1,3,0
4713,81088,2024-09-21,Email,Onboarding/Setup,4.4,1,0,5,0
4714,174219,2024-03-07,Chat,Billing,27.2,1,1,4,0
4715,71779,2024-08-09,Phone,Battery Drain,38.5,1,0,5,0
4716,42146,2024-05-19,Email,Sync Issues,35.2,1,0,5,0
4717,124878,2024-03-26,Chat,App Bug,43.6,1,0,5,0
4718,26985,2024-02-07,Chat,Battery Drain,44.9,1,0,4,0
4719,106931,2024-12-29,Chat,Strap Replacement,10.7,1,1,5,0
4720,180947,2024-05-16,Email,Onboarding/Setup,14.3,1,0,5,0
4721,109014,2024-02-21,Chat,App Bug,41.3,1,0,5,0
4722,88867,2024-07-03,Phone,Battery Drain,52.9,1,0,4,0
4723,110811,2024-11-27,Chat,Battery Drain,48.6,1,0,4,0
4724,106182,2024-03-08,Chat,Sync Issues,44.5,1,0,5,0
4725,71794,2024-03-11,Phone,Battery Drain,51.4,1,0,3,0
4726,19448,2024-12-05,Chat,Battery Drain,48.2,1,0,4,0
4727,10759,2024-03-05,Email,Strap Replacement,9.2,1,1,5,0
4728,55009,2024-11-30,Chat,Battery Drain,39.1,1,0,5,0
4729,84500,2024-03-24,Chat,Sync Issues,29.1,1,0,5,0
4730,89535,2024-03-22,Phone,Battery Drain,65.1,1,1,3,0
4731,7599,2024-12-13,Phone,Sync Issues,29.5,1,0,4,0
4732,169905,2024-10-29,Chat,Strap Replacement,14.1,1,0,5,0
4733,154368,2024-12-05,Chat,Shipping Delay,18.5,1,0,5,0
4734,16477,2024-06-02,Chat,Battery Drain,45.8,0,0,5,1
4735,80195,2024-01-29,Email,Sync Issues,29.5,1,1,4,0
4736,40404,2024-09-15,Chat,Battery Drain,63.9,0,0,4,1
4737,104471,2024-05-21,Phone,Battery Drain,52.5,1,0,3,0
4738,195004,2024-08-18,Chat,Strap Replacement,5.9,1,0,5,0
4739,145167,2024-11-21,Chat,Strap Replacement,20.7,1,1,4,0
4740,190628,2024-12-21,Chat,Billing,28.2,1,0,5,0
4741,69821,2024-02-13,Phone,Strap Replacement,11.6,1,0,5,0
4742,174384,2024-03-24,Email,Battery Drain,69.2,1,0,4,0
4743,68306,2024-01-29,Email,App Bug,38.1,1,1,4,0
4744,99784,2024-08-20,Chat,Sync Issues,21.3,1,1,5,0
4745,71226,2024-04-26,Chat,App Bug,60.0,1,0,4,0
4746,89232,2024-08-07,Phone,Billing,12.2,1,0,3,0
4747,198273,2024-11-28,Email,App Bug,26.7,1,0,4,0
4748,42199,2024-01-30,Email,App Bug,30.4,0,0,4,1
4749,7864,2024-10-19,Chat,Billing,14.8,1,0,3,0
4750,169636,2024-08-14,Chat,Battery Drain,70.0,1,0,4,0
4751,52908,2024-11-08,Chat,Onboarding/Setup,7.6,1,0,5,0
4752,101915,2024-10-09,Chat,Billing,17.9,1,0,5,0
4753,56424,2024-02-15,Chat,Strap Replacement,11.0,1,0,5,0
4754,48551,2024-07-29,Chat,Billing,17.8,1,0,5,0
4755,7802,2024-04-16,Chat,Billing,22.1,1,0,5,0
4756,150781,2024-03-27,Email,Sync Issues,38.8,1,0,4,0
4757,45114,2024-11-04,Chat,Billing,17.9,1,0,5,0
4758,15070,2024-01-16,Chat,Battery Drain,42.5,1,1,4,0
4759,18965,2024-05-24,Email,Onboarding/Setup,13.6,1,1,5,0
4760,165700,2024-08-30,Chat,Battery Drain,42.4,1,1,4,0
4761,129490,2024-09-19,Chat,Strap Replacement,11.5,1,0,5,0
4762,46224,2024-12-11,Chat,Billing,15.9,0,0,5,1
4763,81927,2024-02-11,Email,Billing,25.0,1,1,4,0
4764,136534,2024-06-07,Chat,Onboarding/Setup,7.6,1,0,5,0
4765,157787,2024-06-19,Phone,Sync Issues,17.6,1,0,5,0
4766,85891,2024-07-12,Email,Onboarding/Setup,4.1,1,1,2,0
4767,6157,2024-08-31,Phone,Shipping Delay,19.3,1,0,4,0
4768,87397,2024-11-26,Chat,Onboarding/Setup,8.5,1,0,4,0
4769,164144,2024-10-03,Email,Onboarding/Setup,6.0,1,0,5,0
4770,186747,2024-04-27,Phone,Sync Issues,50.0,1,1,4,0
4771,82645,2024-10-20,Chat,Battery Drain,43.0,1,0,5,0
4772,92886,2024-12-29,Email,Sync Issues,42.6,1,1,5,0
4773,189117,2024-05-09,Email,Billing,17.7,1,0,5,0
4774,109203,2024-04-26,Email,App Bug,38.7,0,0,5,1
4775,161157,2024-12-25,Chat,Onboarding/Setup,13.7,1,0,5,0
4776,77209,2024-08-25,Chat,App Bug,32.7,1,0,5,0
4777,39005,2024-08-23,Chat,Onboarding/Setup,8.2,1,0,5,0
4778,56739,2024-06-20,Chat,Billing,18.7,1,1,3,0
4779,69104,2024-10-03,Chat,App Bug,52.4,1,0,5,0
4780,69339,2024-11-12,Phone,Billing,25.1,1,0,4,0
4781,10220,2024-03-15,Email,Strap Replacement,13.2,1,0,5,0
4782,147920,2024-02-18,Chat,Onboarding/Setup,9.0,1,0,5,0
4783,101857,2024-05-19,Email,Sync Issues,42.8,1,0,5,0
4784,130197,2024-08-19,Chat,Sync Issues,33.6,0,0,4,1
4785,105442,2024-05-10,Chat,Onboarding/Setup,10.7,1,0,5,0
4786,12550,2024-06-10,Email,Shipping Delay,13.0,1,0,5,0
4787,140195,2024-01-16,Chat,App Bug,42.9,0,0,3,1
4788,180392,2024-09-05,Email,Battery Drain,40.4,1,0,4,0
4789,34897,2024-09-27,Email,Battery Drain,49.3,0,0,5,1
4790,19881,2024-06-04,Chat,Sync Issues,36.3,1,0,5,0
4791,179151,2024-10-05,Chat,Sync Issues,31.7,1,0,5,0
4792,42967,2024-10-08,Chat,Sync Issues,40.8,1,0,5,0
4793,114070,2024-09-18,Chat,Battery Drain,61.9,0,0,4,1
4794,125902,2024-08-06,Email,Battery Drain,58.0,1,1,2,0
4795,75667,2024-07-03,Phone,Battery Drain,49.1,1,1,3,0
4796,79281,2024-09-20,Chat,Onboarding/Setup,11.2,1,0,5,0
4797,170267,2024-10-24,Chat,Onboarding/Setup,13.2,1,0,5,0
4798,35956,2024-08-18,Phone,Battery Drain,22.9,0,1,5,1
4799,35328,2024-08-30,Chat,Billing,12.3,1,0,5,0
4800,110507,2024-04-19,Email,Battery Drain,63.2,1,0,2,0
4801,108385,2024-03-26,Email,Battery Drain,42.2,1,0,5,0
4802,68214,2024-10-02,Email,Battery Drain,47.5,1,0,5,0
4803,187390,2024-08-11,Email,Onboarding/Setup,6.5,1,0,5,0
4804,166302,2024-10-06,Chat,App Bug,64.0,1,0,5,0
4805,75284,2024-02-11,Chat,Onboarding/Setup,1.0,1,0,5,0
4806,192991,2024-10-18,Chat,App Bug,72.5,1,1,3,0
4807,137084,2024-11-10,Chat,Billing,1.0,0,0,4,1
4808,2413,2024-04-08,Email,App Bug,41.4,1,0,5,0
4809,104069,2024-07-27,Email,Shipping Delay,50.5,1,0,3,0
4810,38929,2024-06-30,Chat,Billing,13.6,0,0,5,1
4811,85463,2024-04-05,Chat,Billing,26.4,1,0,5,0
4812,4196,2024-02-27,Chat,Battery Drain,47.6,1,1,5,0
4813,76232,2024-10-12,Chat,Battery Drain,26.0,1,1,5,0
4814,184911,2024-06-21,Phone,Billing,21.9,1,0,5,0
4815,120967,2024-07-29,Phone,Billing,16.3,1,0,5,0
4816,165329,2024-08-10,Chat,Battery Drain,39.9,1,0,5,0
4817,64026,2024-02-24,Chat,App Bug,32.4,1,0,4,0
4818,125354,2024-09-23,Email,Battery Drain,45.0,1,0,5,0
4819,91208,2024-10-09,Chat,Onboarding/Setup,8.1,1,0,5,0
4820,176273,2024-04-02,Email,Sync Issues,39.6,1,0,4,0
4821,100486,2024-08-26,Chat,Strap Replacement,12.1,1,0,5,0
4822,73512,2024-05-25,Phone,Sync Issues,33.0,1,0,5,0
4823,151692,2024-01-27,Phone,App Bug,25.4,1,0,5,0
4824,148560,2024-05-17,Email,App Bug,52.0,0,0,4,1
4825,41974,2024-05-11,Chat,Billing,16.1,1,0,5,0
4826,94709,2024-05-14,Email,App Bug,45.7,1,1,4,0
4827,27202,2024-06-19,Chat,App Bug,56.7,0,0,3,1
4828,83464,2024-07-13,Email,Battery Drain,47.2,1,0,5,0
4829,84276,2024-07-14,Chat,Strap Replacement,3.3,1,0,5,0
4830,94420,2024-05-25,Chat,App Bug,28.9,0,1,3,1
4831,121183,2024-12-15,Chat,Strap Replacement,11.0,1,0,5,0
4832,109214,2024-12-01,Email,Strap Replacement,16.0,0,0,5,1
4833,169689,2024-05-18,Email,Strap Replacement,15.2,1,0,5,0
4834,37900,2024-05-27,Chat,Billing,19.3,1,0,5,0
4835,54282,2024-09-21,Email,Strap Replacement,14.9,1,0,4,0
4836,15369,2024-09-09,Email,Strap Replacement,18.6,1,0,5,0
4837,115208,2024-10-27,Email,Billing,12.3,0,0,5,1
4838,40068,2024-11-09,Chat,Battery Drain,52.7,1,0,5,0
4839,53131,2024-08-14,Phone,Billing,19.7,1,0,5,0
4840,172191,2024-11-05,Email,App Bug,52.5,1,1,3,0
4841,83510,2024-11-23,Chat,Battery Drain,51.9,1,1,2,0
4842,144165,2024-01-27,Email,Billing,16.2,0,0,5,1
4843,144334,2024-09-24,Email,Billing,21.0,1,0,5,0
4844,91955,2024-12-29,Email,Battery Drain,44.3,1,1,3,0
4845,37719,2024-12-08,Chat,Battery Drain,61.2,1,0,4,0
4846,112689,2024-04-13,Email,Strap Replacement,18.3,1,0,4,0
4847,132976,2024-08-25,Email,Shipping Delay,12.7,1,0,5,0
4848,81672,2024-09-06,Phone,Billing,23.8,1,0,5,0
4849,84574,2024-05-03,Chat,App Bug,17.4,1,0,5,0
4850,33339,2024-09-05,Email,Sync Issues,31.5,1,1,4,0
4851,135325,2024-01-30,Phone,Battery Drain,45.6,1,0,4,0
4852,38145,2024-01-29,Chat,Battery Drain,52.7,1,1,3,0
4853,27407,2024-12-24,Chat,App Bug,73.1,1,0,5,0
4854,122768,2024-04-21,Chat,Battery Drain,60.7,1,0,4,0
4855,468,2024-02-18,Email,App Bug,37.9,1,0,5,0
4856,67934,2024-03-14,Email,Battery Drain,45.9,1,0,5,0
4857,70185,2024-12-08,Chat,Shipping Delay,28.2,0,0,5,1
4858,180062,2024-01-31,Phone,Onboarding/Setup,12.8,1,1,4,0
4859,48930,2024-03-21,Chat,Strap Replacement,11.3,1,0,5,0
4860,130300,2024-04-21,Chat,Battery Drain,51.0,1,1,5,0
4861,96709,2024-10-26,Chat,Strap Replacement,16.2,1,0,5,0
4862,149448,2024-03-22,Email,Onboarding/Setup,4.7,1,0,5,0
4863,139878,2024-12-30,Chat,Onboarding/Setup,4.6,1,0,5,0
4864,185883,2024-12-03,Email,Strap Replacement,11.6,1,0,5,0
